codigo,tipo,nombre,direccion,comuna_codigo,comuna,region_codigo,region,servicio_salud,dependencia
104413,PSR,Posta de Salud Rural Segundo Ponce,Calle Caserío Carrizal Bajo,03304,Huasco,03,Atacama,Servicio de Salud Atacama,Municipal
104400,PSR,Posta de Salud Rural Los Loros,Calle Ferrocarril,03103,Tierra Amarilla,03,Atacama,Servicio de Salud Atacama,Municipal
104308,CESFAM,Centro de Salud Familiar Dr. Salvador Allende Gossens,Calle Lorenzo Jofré,03103,Tierra Amarilla,03,Atacama,Servicio de Salud Atacama,Municipal
104307,CESFAM,Centro de Salud Familiar Paipote,Avenida Las Delicias,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
104304,CESFAM,Centro de Salud Familiar Rosario-Palomar,Calle Chacabuco 671,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
104300,CESFAM,Centro de Salud Familiar Santa Elvira,Calle Los Aromos,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
104305,CESFAM,Centro de Salud Familiar Candelaria Rosario,Calle Vallenar,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
104306,CESFAM,Centro de Salud Familiar Manuel Rodríguez,Calle Luis Flores,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
104321,CESFAM,Centro de Salud Familiar Dr. Bernardo Mellibovsky,Avenida Los Loros,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
104302,CESFAM,Centro de Salud Familiar Juan Martínez,Avenida Batallón,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
104303,CESFAM,Centro de Salud Familiar Pedro León Gallo,Calle Flora Normilla 1007,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
104701,CECOSF,Centro Comunitario de Salud Familiar Orfelia Lavín,Avenida La Piña,03102,Caldera,03,Atacama,Servicio de Salud Atacama,Municipal
104301,CESFAM,Centro de Salud Familiar Rosario Corvalán,Calle Canal de Beagle,03102,Caldera,03,Atacama,Servicio de Salud Atacama,Municipal
104402,PSR,Posta de Salud Rural Inca de Oro,Calle Francisco San Román,03202,Diego de Almagro,03,Atacama,Servicio de Salud Atacama,Municipal
104401,PSR,Posta de Salud Rural El Salado de Chañaral,Calle General Bonilla,03201,Chañaral,03,Atacama,Servicio de Salud Atacama,Municipal
104309,CESFAM,Centro de Salud Familiar Dr. Luis Herrera,Calle Merino Jarpa,03201,Chañaral,03,Atacama,Servicio de Salud Atacama,Municipal
104311,CESFAM,Centro de Salud Familiar El Salvador,Calle Cobresal 2508,03202,Diego de Almagro,03,Atacama,Servicio de Salud Atacama,Municipal
103413,PSR,Posta de Salud Rural Paposo,Calle Caserío de Paposo,02104,Taltal,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
200621,CECOSF,Centro Comunitario de Salud Familiar Coviefi,"Calle Santa Rita, Coviefi 2165",02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103404,PSR,Posta de Salud Rural Peine,Calle Sector de Peine,02203,San Pedro de Atacama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103303,CESFAM,Centro de Salud Familiar Centro Sur de Antofagasta,Pasaje Niebla 850,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103602,COSAM,COSAM Sur,Avenida República de Croacia 386,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Servicio de Salud
103308,CESFAM,Centro de Salud Familiar Central Oriente de Antofagasta,Avenida Circunvalación,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103302,CESFAM,Centro de Salud Familiar Corvallis,Avenida Salvado Allende 1370,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103301,CESFAM,Centro de Salud Familiar Antonio Rendic (Ex Cautín),Avenida Rendic 6071,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103603,COSAM,COSAM Central,Avenida Rendic 6071,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Servicio de Salud
103300,CESFAM,Centro de Salud Familiar Norte de Antofagasta,Calle Juan Glasinovic,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103405,PSR,Posta de Salud Rural Socaire,Calle Sector de Socaire,02203,San Pedro de Atacama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
200450,CESFAM,Centro de Salud Familiar Valdivieso,Calle Cerro Pedregal 8755,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103304,CESFAM,Centro de Salud Familiar Juan Pablo II de Antofagasta,Calle Teniente Julio Montt,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
200289,COSAM,COSAM Norte,"Calle Benito Ocampo, Jardines del Norte 10506",02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Servicio de Salud
200216,CESFAM,Centro de Salud Familiar Dra. Maria Cristina Rojas Neumann,Calle Hilda Cruz Colina 10130,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103704,CECOSF,Centro Comunitario de Salud Familiar Antofagasta,Calle Villa Agrícola,02101,Antofagasta,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103400,PSR,Posta de Salud Rural Baquedano,Calle Salvador Allende 112,02103,Sierra Gorda,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103403,PSR,Posta de Salud Rural Toconao,Calle Aldea de Toconao,02203,San Pedro de Atacama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103311,CESFAM,Centro de Salud Familiar San Pedro Atacama,Calle Gustavo Le Paige 377,02203,San Pedro de Atacama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103401,PSR,Posta de Salud Rural Sierra Gorda,Calle Salvador Allende 211,02103,Sierra Gorda,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103414,PSR,PSR Río Grande,Calle Sector Río Grande,02203,San Pedro de Atacama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103705,CECOSF,Centro Comunitario de Salud Familiar Sur,Avenida Bernardo O'Higgins,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103305,CESFAM,Centro de Salud Familiar Central de Calama,Calle Félix Hoyos,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103707,CECOSF,Centro Comunitario de Salud Familiar Alemania,Calle Chacabuco 3076,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103601,COSAM,COSAM Calama,Avenida Argentina 2610,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Servicio de Salud
200241,CECOSF,Centro Comunitario de Salud Familiar Oasis,"Avenida Vasco de Gama, Población Nueva Alemania 3780",02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103307,CESFAM,Centro de Salud Familiar Alemania de Calama,Calle Colonia 2611,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103306,CESFAM,Centro de Salud Familiar Montt,Avenida Granaderos 3968,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103312,CESFAM,Centro de Salud Familiar Norponiente,Calle Luis Emilio Recabarren 3825,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103410,PSR,Posta de Salud Rural Chiu-Chiu,Calle Esmeralda,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103309,CESFAM,Centro de Salud Familiar María Elena,Calle Diego de Almagro,02302,Maria Elena,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103406,PSR,Posta de Salud Rural Caspana,Calle Sector de Caspana,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103409,PSR,Posta de Salud Rural Ayquina,Calle San Roque 321,02201,Calama,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103411,PSR,Posta de Salud Rural Quillagua (María Elena),Calle El Loa,02302,Maria Elena,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
103407,PSR,Posta de Salud Rural Ollagüe,Calle Héroes de la Concepción,02202,Ollagüe,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
102413,PSR,Posta de Salud Rural San Marcos,Calle Localidad de San Marcos,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102412,PSR,Posta de Salud Rural Chanavayita,Calle Aldea de Chanavayita,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102416,PSR,Posta de Salud Rural Matilla,Calle Matilla,01405,Pica,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102304,CESFAM,Centro de Salud Familiar Dr. Juan Márquez Vismarra,Calle Balmaceda,01405,Pica,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102414,PSR,Posta de Salud Rural La Huayca,Calle Sector La Huayca,01401,Pozo Almonte,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102406,PSR,Posta de Salud Rural La Tirana,Calle General Ibáñez,01401,Pozo Almonte,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102307,CESFAM,Centro de Salud Familiar Dr. Héctor Reyno Gutiérrez,Calle Naciones Unidas 3080,01107,Alto Hospicio,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
200557,CESFAM,Centro de Salud Familiar Dr. Yandry Añazco Montero,Calle Los Lagos 4320,01107,Alto Hospicio,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102602,COSAM,COSAM Enrique París,Calle Santa Rosa,01107,Alto Hospicio,01,Tarapacá,Servicio de Salud Tarapacá,Servicio de Salud
200335,CECOSF,Centro Comunitario de Salud Familiar La Tortuga,Calle Santa Rosa 3355,01107,Alto Hospicio,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102305,CESFAM,Centro de Salud Familiar Pedro Pulgar Melgarejo,Calle Los Álamos,01107,Alto Hospicio,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102303,CESFAM,Centro de Salud Familiar Pozo Almonte,Calle Balmaceda 276,01401,Pozo Almonte,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102601,COSAM,COSAM Salvador Allende,Calle Céspedes,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Servicio de Salud
102306,CESFAM,Centro de Salud Familiar Sur de Iquique,Calle Playa El Águila,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102705,CECOSF,Centro Comunitario de Salud Familiar El Boro,Calle Calle 4,01107,Alto Hospicio,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102302,CESFAM,Centro de Salud Familiar Cirujano Guzmán,Avenida Pedro Prado 2763,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102300,CESFAM,Centro de Salud Familiar Cirujano Aguirre,Pasaje 3 Pintados,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102600,COSAM,COSAM Dr. Jorge Seguel Cáceres,Calle Serrano 493,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Servicio de Salud
102701,CECOSF,Centro Comunitario de Salud Familiar Cerro Esmeralda,Calle Ferrocarril,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102301,CESFAM,Centro de Salud Familiar Cirujano Videla,Calle Obispo Labbé,01101,Iquique,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102403,PSR,Posta de Salud Rural Mamiña,Calle Santa Rosa,01401,Pozo Almonte,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102308,CESFAM,Centro de Salud Familiar Dr. Amador Neghme Rodríguez,Calle Eleuterio Ramírez,01404,Huara,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102402,PSR,Posta de Salud Rural Tarapacá,Calle Caserío de Tarapacá,01404,Huara,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
200474,PSR,Posta de Salud Rural Pachica,"Avenida Comercio, esquina 18 de septiembre",01404,Huara,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102411,PSR,Posta de Salud Rural Cancosa,Calle Caserío de Cancosa,01405,Pica,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102410,PSR,Posta de Salud Rural Sibaya,Calle Caserío de Sibaya,01404,Huara,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102400,PSR,Posta de Salud Rural Pisagua,Avenida Arturo Prat,01404,Huara,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102407,PSR,Posta de Salud Rural Chiapa,Calle Caserío de Chiapa,01404,Huara,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102415,PSR,Posta de Salud Rural Cariquima,Calle Sector de Cariquima,01403,Colchane,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102408,PSR,Posta de Salud Rural Moquella,Calle Caserío de Moquella,01402,Camiña,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102309,CESFAM,Centro de Salud Familiar Camiña,Calle Caserío de Camiña,01402,Camiña,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102310,CESFAM,Centro de Salud Familiar Colchane,Calle Sector de Colchane,01403,Colchane,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
102409,PSR,Posta de Salud Rural Enquelga,Calle Sector Enquelga,01403,Colchane,01,Tarapacá,Servicio de Salud Tarapacá,Municipal
101406,PSR,Posta de Salud Rural Codpa,Calle Caserío de Codpa,15102,Camarones,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101407,PSR,Posta de Salud Rural Ticnamar,Calle Caserío de Tignamar,15201,Putre,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101408,PSR,Posta de Salud Rural Sobraya,"Calle Valle de Azapa, Km. 27",15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101400,PSR,Posta de Salud Rural San Miguel de Azapa,"Calle Valle de Azapa, Km. 2",15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
200866,CESFAM,Centro de Salud Familiar Matrona Rosa Vascopé Zarzola,Calle Volcán Guallatire 1070,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101704,CECOSF,Centro Comunitario de Salud Familiar Cerro La Cruz,Calle Rafael Sotomayor 1496,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101303,CESFAM,Centro de Salud Familiar E.U. Iris Veliz Hume (Ex Oriente),Avenida Las Torres 2699,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101608,COSAM,COSAM Sur de Arica,Calle Benjamín Vicuña Mackenna 630,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Servicio de Salud
101305,CESFAM,Centro de Salud Familiar Remigio Sapunar Marín,Calle Silva Arriagada 1020,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101300,CESFAM,Centro de Salud Familiar Víctor Bertín Soto,Calle Belén 1635,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101402,PSR,Posta de Salud Rural Belén (Putre),Calle Caserío de Belén,15201,Putre,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101703,CECOSF,Centro Comunitario de Salud Familiar Dr. René García Valenzuela,Calle Capitán Ávalos 1462,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101401,PSR,Posta de Salud Rural Poconchile,"Calle Valle de Lluta, Km. 38",15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101607,COSAM,COSAM Norte,Calle Llacolen esquina La Proveedora,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Servicio de Salud
101302,CESFAM,Centro de Salud Familiar Dr. Amador Neghme de Arica,Calle Cancha Rayada 4149,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101702,CECOSF,Centro Comunitario de Salud Familiar Dr. Miguel Massa Sassi,Calle Francisco Urzúa 4241,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101307,CESFAM,Centro de Salud Familiar Eugenio Petruccelli Astudillo (ex Punta Norte),Avenida Linderos Poniente 4752,15101,Arica,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101304,CESFAM,Centro de Salud Familiar Putre,Calle Baquedano 261,15201,Putre,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
101404,PSR,Posta de Salud Rural Visviri,Calle Caserío de Visviri,15202,General Lagos,15,Arica Parinacota,Servicio de Salud Arica y Parinacota,Municipal
111376,CESFAM,Centro de Salud Familiar Matta Sur,Calle Ñuble 945,13101,Santiago,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Central,Municipal
201112,CESFAM,Centro de Salud Familiar Las Torres,Avenida Principal 5511,13122,Peñalolén,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Oriente,Municipal
201126,CECOSF,Centro Comunitario de Salud Familiar Rafael,Calle Calle Urrejola  de Rafael 435,08111,Tome,08,Biobío,Servicio de Salud Talcahuano,Municipal
201129,CECOSF,Centro Comunitario de Salud Familiar LUMEN,Calle Lumen 3756,13119,Maipú,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Central,Municipal
201143,CESFAM,Centro de Salud Familiar N° 8 Dr. Nicolás Díaz Sánchez,Avenida Nelsón Pereira 2411,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
201212,CESFAM,Centro de Salud Familiar Juan Pablo II de Lampa,Calle Cacique Colin 2049,13302,Lampa,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Norte,Municipal
201233,CESFAM,Centro de Salud Familiar Dr. Virginio Gómez G. Valle La Piedra,Calle San Martín 3973,08103,Chiguayante,08,Biobío,Servicio de Salud Concepción,Municipal
201234,CECOSF,Centro Comunitario de Salud Familiar Mulato,Avenida Avenida Argentina 3663,14101,Valdivia,14,Los Ríos,Servicio de Salud Los Rios,Municipal
201260,COSAM,Centro Comunitario de Salud Mental  LITORAL,Avenida Barros Lucos 2370,05601,San Antonio,05,Valparaíso,Servicio de Salud Valparaíso San Antonio,Servicio de Salud
201273,PSR,Posta Rural Tomislav Oscoic,Calle Carolina de Michilla S/N,02102,Mejillones,02,Antofagasta,Servicio de Salud Antofagasta,Municipal
201277,CECOSF,Centro Comunitario de Salud Familiar Cien Águilas,Calle El Ingenio 356,05804,Villa Alemana,05,Valparaíso,Servicio de Salud Viña del Mar Quillota,Municipal
201287,CESFAM,Centro de Salud Familiar de Molina,Calle El Pinar 2070,07304,Molina,07,Maule,Servicio de Salud Del Maule,Municipal
201304,PSR,Posta de Salud Rural Quillalhue,Calle Quillalhue,14106,Mariquina,14,Los Ríos,Servicio de Salud Los Rios,Municipal
201307,CESFAM,APS 2,Avenida Bernardo Ohiggins 111,08205,Curanilahue,08,Biobío,Servicio de Salud Arauco,Municipal
201323,COSAM,CESAM Centro,Calle Balmaceda 817,04101,La Serena,04,Coquimbo,Servicio de Salud Coquimbo,Servicio de Salud
201324,COSAM,CESAM San Juan Punta Mira,Calle Luis Pardo Villalón  Punta Mira Norte 3030,04102,Coquimbo,04,Coquimbo,Servicio de Salud Coquimbo,Servicio de Salud
201325,COSAM,CESAM Limarí,Calle Esquina Diaguitas y 1 de mayo,04301,Ovalle,04,Coquimbo,Servicio de Salud Coquimbo,Servicio de Salud
201326,COSAM,COSAM Las Compañias,Calle Nicaragua S/N esquina Brasil. Las Compañias.,04101,La Serena,04,Coquimbo,Servicio de Salud Coquimbo,Servicio de Salud
201327,COSAM,CESAM Illapel,Calle Cruz 335,04201,Illapel,04,Coquimbo,Servicio de Salud Coquimbo,Servicio de Salud
201353,CECOSF,Centro Comunitario de Salud Familiar Unión y Esfuerzo Rural,Camino Los Portones 30043,13124,Pudahuel,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Occidente,Municipal
201396,CGR,Consultorio General Rural del  Laja,Calle FRITZ 101,08304,Laja,08,Biobío,Servicio de Salud Biobío,Municipal
201412,CGU,Centro de Jovenes Valdivia,Calle Koening 611,14101,Valdivia,14,Los Ríos,Servicio de Salud Los Rios,Servicio de Salud
201444,COSAM,COSAM Concepción,Calle Salas 199,08101,Concepción,08,Biobío,Servicio de Salud Concepción,Servicio de Salud
201445,COSAM,COSAM San Pedro de la Paz,Avenida Pedro Aguirre Cerda 879,08108,San Pedro de la Paz,08,Biobío,Servicio de Salud Concepción,Servicio de Salud
201462,CESFAM,CESFAM La Reina de Colina,Calle Fray Camilo Henriquez 710,13301,Colina,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Norte,Municipal
201472,CECOSF,"CECOSF CABURGA ""KUME FELEN""","Otro Caburga Km. 17,5 17.5",09115,Pucón,09,La Araucanía,Servicio de Salud Araucanía Sur,Municipal
201483,CECOSF,CECOSF Las Cascadas,Calle Muñoz Gamero 595,10302,Puerto Octay,10,Los Lagos,Servicio de Salud Osorno,Municipal
201488,PSR,Posta de Salud Rural  HUALLEN MAPU,Otro sector Huallen Mapu,09205,Lonquimay,09,La Araucanía,Servicio de Salud Araucanía Norte,Municipal
201509,CESFAM,CESFAM QUINTERO,Calle Yungay 2950,05107,Quintero,05,Valparaíso,Servicio de Salud Viña del Mar Quillota,Municipal
201521,CGU,Centro Integral de Salud de la Persona Mayor (CISPEM),Calle O´Higgins 940,03101,Copiapó,03,Atacama,Servicio de Salud Atacama,Municipal
201528,PSR,Posta Rural La Ñipa,Calle Bernardo O'Higgins 800,05404,Petorca,05,Valparaíso,Servicio de Salud Viña del Mar Quillota,Municipal
201553,CECOSF,Centro Comunitario de Salud Familiar Berta,Calle Luis Morales 1193,08102,Coronel,08,Biobío,Servicio de Salud Concepción,Municipal
